canonical_name,status,file_name,source,source_title,source_page_url,image_url,match_method,sha256,width,height,notes
RG 1/144 MSN-04FF SAZABI,downloaded,RG 1_144 MSN-04FF SAZABI__9b35d464fe.jpg,gunpla_hobby,MSN-04FF SAZABI,https://gunpla-hobby.com/gunpla/rg-1-144-rg-1-144-msn-04ff-6334f5,https://tshop.r10s.jp/wondergoo/cabinet/hobbytenpo223/657320260120107_1.jpg,official_title_release_month,378d479a48aa9bfb475498af6fbbd3391dd803037772bb3324d67840f89f6895,1000,1000,
RG 1/144 DESTINY IMPULSE GUNDAM,downloaded,RG 1_144 DESTINY IMPULSE GUNDAM__f64785c307.webp,gunpla_wiki,RG ZGMF-X56S/θ Destiny Impulse Gundam,https://gunpla.fandom.com/wiki/RG_ZGMF-X56S/%CE%B8_Destiny_Impulse_Gundam,https://static.wikia.nocookie.net/gunplabuilders/images/0/04/RG_Destiny_Impulse_box.jpg/revision/latest?cb=20250903233807,source_model_code_cross_source,831ca6e24c8741906378633c9b74028948bbe5c336f272c430da6dc8f1cd9dc7,1000,648,
RG 1/144 THE GUNDAM BASE LIMITED Hi-ν GUNDAM [TITANIUM FINISH],not_found,,,,,,,,,,bandai_manual: THE GUNDAM BASE LIMITED Hi-ν GUNDAM [TITANIUM FINISH] | gunpla_hobby: THE GUNDAM BASE LIMITED Hi-ν GUNDAM [TITANIUM FINISH] | bandai_manual: THE GUNDAM BASE LIMITED νGUNDAM[TITANIUM FINISH]
RG 1/144 GOD GUNDAM,downloaded,RG 1_144 GOD GUNDAM__1541135ced.jpg,dalong,God Gundam,https://www.dalong.net/reviews/rg/rg37/rg37_p_e.htm,https://www.dalong.net/reviews/rg/rg37/p/rg37.jpg,exact,3153cb7ea14d59e4885557725f662ba08ab653f093c041f3df7c04fdeefc493f,1200,734,
RG 1/144 RX-93ff ν GUNDAM,downloaded,RG 1_144 RX-93ff ν GUNDAM__2500bd3674.webp,gunpla_wiki,RG RX-93ff ν Gundam,https://gunpla.fandom.com/wiki/RG_RX-93ff_%CE%BD_Gundam,https://static.wikia.nocookie.net/gunplabuilders/images/8/87/RG-RX-93ff-Nu-Gundam-box.jpg/revision/latest?cb=20220404150524,exact,c177aabac0ab28e71324ce6b297c38f2a4f23a6f205b9d6b5dc206b3dfbbb700,1200,955,
RG 1/144 THE GUNDAM BASE LIMITED ZEONG [CLEAR COLOR],downloaded,RG 1_144 THE GUNDAM BASE LIMITED ZEONG [CLEAR COLOR]__231d577233.jpg,gunpla_hobby,THE GUNDAM BASE LIMITED ZEONG [CLEAR COLOR],https://gunpla-hobby.com/gunpla/rg-1-144-rg-1-144-ae16ea,https://thumbnail.image.rakuten.co.jp/@0_mall/hakuei8981/cabinet/raku001_0156/b09jm8fgnz00.jpg,official_title_release_month,ed1da654c7d7a247edd49c963bbfe9d4e9fd35cb12a30998781ffb09e5124e22,1000,1000,
RG 1/144 Hi-ν GUNDAM,downloaded,RG 1_144 Hi-ν GUNDAM__67fe1c9dc9.jpg,dalong,Hi-Nu Gundam,https://www.dalong.net/reviews/rg/rg36/rg36_p_e.htm,https://www.dalong.net/reviews/rg/rg36/p/rg36.jpg,exact,9508246f95bd5f3fadb3453ba92e39586c3df7245b9bf6eab330609fccb66469,1200,945,
RG 1/144 WING GUNDAM,downloaded,RG 1_144 WING GUNDAM__fb08610576.jpg,dalong,Wing Gundam,https://www.dalong.net/reviews/rg/rg35/rg35_p_e.htm,https://www.dalong.net/reviews/rg/rg35/p/rg35.jpg,exact,7e9e022b4f74d6c58b946e86919c55eeec9c5707a992cbe05e24530199f63308,1200,762,
RG 1/144 ν GUNDAM [CLEAR COLOR],not_found,,,,,,,,,,bandai_manual: RX-93ff ν GUNDAM [CLEAR COLOR] | gunpla_hobby: RX-93ff ν GUNDAM [CLEAR COLOR] | bandai_manual: ν GUNDAM
RG 1/144 ZEONG,downloaded,RG 1_144 ZEONG__a554146bc1.jpg,dalong,Zeong,https://www.dalong.net/reviews/rg/rg34/rg34_p_e.htm,https://www.dalong.net/reviews/rg/rg34/p/rg34.jpg,exact,fc3b2839e92eae0eb10f556a6d3125f3c9879b7572be111a2a06e7e21723325d,1200,942,
RG 1/144 THE GUNDAM BASE LIMITED 00 QAN[T] [TRANS-AM CLEAR],downloaded,RG 1_144 THE GUNDAM BASE LIMITED 00 QAN[T] [TRANS-AM CLEAR]__d984e3f99a.jpg,gunpla_hobby,THE GUNDAM BASE LIMITED 00 QAN[T][TRANS-AM CLEAR],https://gunpla-hobby.com/gunpla/rg-1-144-rg-1-144-e6fd8e,https://tshop.r10s.jp/zootrope/cabinet/07756998/imgrc0153486902.jpg,official_title_release_month,3f8b9302aba8bc1d32a66a05751394a6f6cb0ab2229314711d50a75d5b9bca25,3500,2172,
RG 1/144 THE GUNDAM BASE LIMITED 00-RAISER [TRANS-AM CLEAR],downloaded,RG 1_144 THE GUNDAM BASE LIMITED 00-RAISER [TRANS-AM CLEAR]__ee553cb9f2.jpg,gunpla_hobby,THE GUNDAM BASE LIMITED 00-RAISER [TRANS-AM CLEAR],https://gunpla-hobby.com/gunpla/rg-1-144-rg-1-144-616ca5,https://tshop.r10s.jp/zootrope/cabinet/07756998/imgrc0153486898.jpg,official_title_release_month,79cdd7ebbd1d0dc9da810a6b2b456bff04b20f9c4be73d8f025c6618f1364b53,3500,2160,
RG 1/144 THE GUNDAM BASE LIMITED UNICORN GUNDAM PERFECTIBILITY,downloaded,RG 1_144 THE GUNDAM BASE LIMITED UNICORN GUNDAM PERFECTIBILITY__accbe24795.jpg,gunpla_hobby,THE GUNDAM BASE LIMITED UNICORN GUNDAM PERFECTIBILITY,https://gunpla-hobby.com/gunpla/rg-1-144-rg-1-144-f5c298,https://tshop.r10s.jp/zootrope/cabinet/07655638/imgrc0150834899.jpg,official_title_release_month,63756f25d5ae43dba8e461cf987911b2e2a9120c9de0368f4c3cda69c616f116,3536,2832,
RG 1/144 THE GUNDAM BASE LIMITED ν GUNDAM [TITANIUM FINISH],downloaded,RG 1_144 THE GUNDAM BASE LIMITED ν GUNDAM [TITANIUM FINISH]__ae607e3060.jpg,gunpla_hobby,THE GUNDAM BASE LIMITED νGUNDAM[TITANIUM FINISH],https://gunpla-hobby.com/gunpla/rg-1-144-rg-1-144-0de488,https://tshop.r10s.jp/otakarasouko/cabinet/_1089/1240019524162_1.jpg,official_title_release_month,54fe710ec6d6cb2694933c305b859ba8eb79bd9a0639796bf6c4a5a6a3a88d5c,600,600,
PG 1/60 ν GUNDAM (PG UNLEASHED),downloaded,PG 1_60 ν GUNDAM (PG UNLEASHED)__945a45e040.jpg,gunpla_hangar,RX-93 ν Gundam (PG UNLEASHED),https://gunplahangar.com/kits/pg-unleashed-rx-93-gundam,https://gunplahangar.com/img/kits/pg-unleashed-rx-93-gundam/box-art-800.jpg,source_model_code_hangar_exact,be7035cc9ddcc8ca6e5d9e1b1038926e3120655c906c383208cd7a414fdf8aea,800,508,
PG 1/60 UNICORN GUNDAM PERFECTIBILITY,not_found,,,,,,,,,,bandai_manual: UNICORN GUNDAM PERFECTIBILITY | dalong: Unicorn Gundam Perfectibility | dalong: Unicorn Gundam
PG 1/60 UNICORN GUNDAM 03 PHENEX (NARRATIVE Ver.),not_found,,,,,,,,,,bandai_manual: UNICORN GUNDAM 03 PHENEX (NARRATIVE Ver.) | bandai_manual: UNICORN GUNDAM 03 PHENEX | dalong: Unicorn Gundam 3 Phenex (Narrative Ver.)
PG 1/60 RX-78-2 GUNDAM (PG UNLEASHED),downloaded,PG 1_60 RX-78-2 GUNDAM (PG UNLEASHED)__82ec32c19d.jpg,gunpla_hangar,RX-78-2 Gundam (PG UNLEASHED),https://gunplahangar.com/kits/pg-unleashed-rx-78-2-gundam,https://gunplahangar.com/img/kits/pg-unleashed-rx-78-2-gundam/box-art-800.jpg,exact,5f5179a07d084aea3ad1e8bb796b0b92a869bb2f6aa71a7621f878ed16544647,800,509,
PG 1/60 THE GUNDAM BASE LIMITED RX-78-2 GUNDAM [TITANIUM FINISH],not_found,,,,,,,,,,bandai_manual: RX-78-2 GUNDAM | gunpla_gallery: RX-78-2 Gundam | gunpla_gallery: RX-78-2 Gundam
PG 1/60 PERFECT STRIKE GUNDAM,downloaded,PG 1_60 PERFECT STRIKE GUNDAM__dd41cc90c5.jpg,dalong,Perfect Strike Gundam,https://www.dalong.net/reviews/pg/p18/p18_p_e.htm,https://www.dalong.net/reviews/pg/p18/p/p18.jpg,exact,a2e0e5b05ec3e2882f1cbd9aece40ca572b44a56410b300f523f07913aff5fa3,1200,798,
PG 1/60 00 GUNDAM SEVEN SWORD/G,downloaded,PG 1_60 00 GUNDAM SEVEN SWORD_G__82dc38c9e5.jpg,dalong,OO Gundam Seven Sword/G,https://www.dalong.net/reviews/pg/p17/p17_p_e.htm,https://www.dalong.net/reviews/pg/p17/p/p17.jpg,exact,b5e5a0fd8b0966a2e9c2b4aa4a51f7c05358d2c753e626dc454602b9dc54ebc8,1200,660,
PG 1/60 THE GUNDAM BASE LIMITED RX-78-3 G-3 GUNDAM [EXTRA FINISH],not_found,,,,,,,,,,gunpla_hangar: RX-78-3 G-3 Gundam (Extra Finish Ver.) | gunpla_wiki: PG RX-78-3 G-3 Gundam (Extra Finish Ver.) | gunpla_hangar: RX-78/C.A. Casval's Gundam (Extra Finish Ver.)
PG 1/60 GUNDAM ASTRAY RED FRAME KAI,not_found,,,,,,,,,,bandai_manual: GUNDAM ASTRAY RED FRAME KAI | bandai_manual: GUNDAM ASTRAY RED FRAME | dalong: Gundam Astray [Red Frame]
PG 1/60 RX-0[N] UNICORN GUNDAM 02 BANSHEE NORN (FINAL BATTLE Ver.),not_found,,,,,,,,,,bandai_manual: RX-0[N] UNICORN GUNDAM 02 BANSHEE NORN (FINAL BATTLE Ver.) | bandai_manual: RX-0[N] UNICORN GUNDAM 02 BANSHEE NORN | gunpla_gallery: RX-0(N) Unicorn Gundam 02 Banshee Norn
PG 1/60 GUNDAM EXIA,downloaded,PG 1_60 GUNDAM EXIA__7d34b41442.jpg,gunpla_gallery,GN-001 Gundam Exia,https://gunplagallery.com/kits/1836-pg-gn-001-gundam-exia,https://s3.amazonaws.com/gunplagallery/catalog/1836_original_PG_Gundam_Exia.jpg,source_model_code_cross_source,f7f8114eaef213937a8e4f4c40b9515e0d3ef02f674f2c22814fa5140c5e7219,1200,810,
PG 1/60 GUNDAM EXIA (LIGHTING MODEL),downloaded,PG 1_60 GUNDAM EXIA (LIGHTING MODEL)__8ceb2e8e41.jpg,dalong,Gundam Exia [Lighting Model],https://www.dalong.net/reviews/pg/p16/p16_p_e.htm,https://www.dalong.net/reviews/pg/p16/p/p16.jpg,exact,b74aa07347f8732a4c0ecd51e770ce8e3a1cbb0cf3d4c526511159dbbddcc2c4,1200,812,
PG 1/60 THE GUNDAM BASE LIMITED GUNDAM ASTRAY RED FRAME [METALLIC],not_found,,,,,,,,,,bandai_manual: GUNDAM ASTRAY RED FRAME | dalong: Gundam Astray [Red Frame] | gunpla_hobby: GUNDAM ASTRAY RED FRAME
PG 1/60 TRANS-AM RAISER,not_found,,,,,,,,,,bandai_manual: TRANS-AM RAISER | dalong: Trans-Am Raiser | dalong: Trans-Am Raiser Clear Color body
PG 1/60 RX-0 UNICORN GUNDAM 03 PHENEX,downloaded,PG 1_60 RX-0 UNICORN GUNDAM 03 PHENEX__68f470e1e6.webp,gunpla_wiki,PG RX-0 Unicorn Gundam 03 Phenex,https://gunpla.fandom.com/wiki/PG_RX-0_Unicorn_Gundam_03_Phenex,https://static.wikia.nocookie.net/gunplabuilders/images/1/16/PG-Unicorn-Gundam-03-Phenex-box.jpg/revision/latest?cb=20180611062920,exact,ce4151c37d156fea1a80bbef662cfbf7f38d7d5156eca0fb2c0bd360b93a00e1,1500,1025,
PG 1/60 RX-0 UNICORN GUNDAM (FINAL BATTLE Ver.),not_found,,,,,,,,,,bandai_manual: RX-0 UNICORN GUNDAM [FINAL BATTLE Ver.] | dalong: Unicorn Gundam (Final Battle Ver.) | bandai_manual: RX-0 UNICORN GUNDAM
PG 1/60 RX-0[N] UNICORN GUNDAM 02 BANSHEE NORN,downloaded,PG 1_60 RX-0[N] UNICORN GUNDAM 02 BANSHEE NORN__ddd5e502be.jpg,gunpla_gallery,RX-0(N) Unicorn Gundam 02 Banshee Norn,https://gunplagallery.com/kits/1835-pg-rx-0-n-unicorn-gundam-02-banshee-norn,https://s3.amazonaws.com/gunplagallery/catalog/1835_original_PGUnicornGundamBansheeNorn.jpg,exact,48e0497f7a6d34857e9198ce18717dbbdbecb0723fc07e365279d31f3356a255,1500,1033,
PG 1/60 RX-0 UNICORN GUNDAM,downloaded,PG 1_60 RX-0 UNICORN GUNDAM__d65eb9f240.jpg,gunpla_gallery,RX-0 Unicorn Gundam,https://gunplagallery.com/kits/1834-pg-rx-0-unicorn-gundam,https://s3.amazonaws.com/gunplagallery/catalog/1834_original_PG_Unicorn_Gundam_Boxart.jpg,exact,3273b14162ca17bcbd0800bde5f269ae0c031bb17f1009c3104589ce3806a74e,1500,1002,
PG 1/60 GUNDAM ASTRAY BLUE FRAME,downloaded,PG 1_60 GUNDAM ASTRAY BLUE FRAME__a66a1380f3.webp,gunpla_wiki,PG MBF-P03 Gundam Astray Blue Frame,https://gunpla.fandom.com/wiki/PG_MBF-P03_Gundam_Astray_Blue_Frame,https://static.wikia.nocookie.net/gunplabuilders/images/1/11/PG-Gundam-Astray-Blue-Frame-box.jpg/revision/latest?cb=20230403155148,source_model_code_wiki_release,d6b7febe9353ef8f54a3103ca2ba7cf2cbbabb2ff7f4db1870070a681684e244,600,396,
PG 1/60 STRIKE FREEDOM GUNDAM,downloaded,PG 1_60 STRIKE FREEDOM GUNDAM__ff29b08e18.jpg,dalong,Strike Freedom Gundam,https://www.dalong.net/reviews/pg/p13/p13_p_e.htm,https://www.dalong.net/reviews/pg/p13/p/p13.jpg,exact,19d6cc7dd72d1ee5aad36b2b9e5ae8602434631ca06ab87f8560648b7fa5ad53,300,205,
PG 1/60 00 RAISER,downloaded,PG 1_60 00 RAISER__3ffc791107.jpg,gunpla_hangar,GN-0000+GNR-010 00 Raiser,https://gunplahangar.com/kits/pg-gn-0000gnr-010-00-raiser,https://gunplahangar.com/img/kits/pg-gn-0000gnr-010-00-raiser/box-art-800.jpg,source_model_code_hangar_exact,90821dd24d1de76cd367dace266864d36d8fb97d5d971e850bca9495d4051b82,800,448,
PG 1/60 GUNDAM ASTRAY RED FRAME,downloaded,PG 1_60 GUNDAM ASTRAY RED FRAME__c9a9e713e6.jpg,dalong,Gundam Astray [Red Frame],https://www.dalong.net/reviews/pg/p11/p11_p_e.htm,https://www.dalong.net/reviews/pg/p11/p/p11.jpg,exact,6d435d819f2e9674bd57452d7c7d60fec98422189336974d81126c20806cdbb6,289,184,
PG 1/60 WING GUNDAM ZERO EW PEARL MIRROR COATING Ver.,downloaded,PG 1_60 WING GUNDAM ZERO EW PEARL MIRROR COATING Ver__a6c2466c34.webp,gunpla_wiki,PG XXXG-00W0 Wing Gundam Zero EW (Pearl Mirror Coating Ver.),https://gunpla.fandom.com/wiki/PG_XXXG-00W0_Wing_Gundam_Zero_EW_%28Pearl_Mirror_Coating_Ver.%29,https://static.wikia.nocookie.net/gunplabuilders/images/4/40/PG-Wing-Gundam-Zero-Custom-Pearl-Mirror-Coating-box.jpg/revision/latest?cb=20230401095237,source_model_code_wiki_release,9abbbee0533e5e9e140081faf56201ab6988b57eb8540b87df46361a39023074,1200,712,
PG 1/60 STRIKE ROUGE + SKYGRASPER,downloaded,PG 1_60 STRIKE ROUGE + SKYGRASPER__e85a87ad44.jpg,dalong,Strike Rouge + Skygrasper,https://www.dalong.net/reviews/pg/p10/p10_p_e.htm,https://www.dalong.net/reviews/pg/p10/p/p10.jpg,exact,5236808d9fe40176da1b1efb2e5d839c99654f47ed95ac7c5bcc56b9007f5771,290,183,
PG 1/60 STRIKE GUNDAM,downloaded,PG 1_60 STRIKE GUNDAM__6860bc2dbe.jpg,dalong,Strike Gundam,https://www.dalong.net/reviews/pg/p09/p09_p_e.htm,https://www.dalong.net/reviews/pg/p09/p/p09.jpg,exact,fbea16bbfcae8e762b483784600f6a40be4ca7c7b64c66b34a6e5211e0c2fd43,289,156,
HG 1/144 GUNDAM 00 COMMAND QAN[T] DESERT TYPE,downloaded,HG 1_144 GUNDAM 00 COMMAND QAN[T] DESERT TYPE__a6e6788f01.jpg,dalong,HG Gundam OO Command Qan[T] Dessert Type,https://www.dalong.net/reviews/bf/gbt10/gbt10_p_e.htm,https://www.dalong.net/reviews/bf/gbt10/p/gbt10.jpg,exact,9c6b4dca6a7949855176a11db2a63aae1789dd6a7a25bba8c85aa5a9a4e41141,1200,750,
HG 1/144 INFINITE JUSTICE GUNDAM TYPE II,downloaded,HG 1_144 INFINITE JUSTICE GUNDAM TYPE II__4cc1f539ab.jpg,dalong,Infinite Justice Gundam Type II,https://www.dalong.net/reviews/hg/h251/h251_p_e.htm,https://www.dalong.net/reviews/hg/h251/p/h251.jpg,exact,064f7252917b93da1f242bfe7ea66c874e6ca11277a37b8e0c5643cb67eb6568,1200,756,
HG 1/144 GM III (AXIS SHOCK IMAGE COLOR),downloaded,HG 1_144 GM III (AXIS SHOCK IMAGE COLOR)__8bbf363f96.jpg,gunpla_hobby,GMIII (AXIS SHOCK IMAGE COLOR),https://gunpla-hobby.com/gunpla/hg-1-144-hg-1-144-iii-b00ed4,https://tshop.r10s.jp/yotsuba/cabinet/10364303/imgrc0097341264.jpg,official_title_release_month,7118c16ec80fa5e0782be0a5889ac551378e4f83f8308e14e8f18bd58d6ff797,796,383,
HG 1/144 SHENLONG GUNDAM [CLEAR COLOR],not_found,,,,,,,,,,bandai_manual: SHENLONG GUNDAM | dalong: Shenlong Gundam | gunpla_hobby: SHENLONG GUNDAM
HG 1/144 GYAN STROM (AGNES GIEBENRATH CUSTOM),downloaded,HG 1_144 GYAN STROM (AGNES GIEBENRATH CUSTOM)__27a95e2b2f.jpg,dalong,Gyan Strom (Agnes Giebenrath Custom),https://www.dalong.net/reviews/hg/h249/h249_p_e.htm,https://www.dalong.net/reviews/hg/h249/p/h249.jpg,exact,ee24300ad609a3a484e5eef3106b0660b4e29828f5514521d60613cc1c5f297e,1200,774,
HG 1/144 GELGOOG MENACE (LUNAMARIA HAWKE CUSTOM),downloaded,HG 1_144 GELGOOG MENACE (LUNAMARIA HAWKE CUSTOM)__2c4749c1e2.jpg,dalong,Gelgoog Menace (Lunamaria Hawke Custom),https://www.dalong.net/reviews/hg/h248/h248_p_e.htm,https://www.dalong.net/reviews/hg/h248/p/h248.jpg,exact,e29428843e76248ffff5e72beebac09fc8f5ce225b9f3021f94c8cc976ef071d,1200,770,
HG 1/144 BLACK KNIGHT SQUAD RUD-RO.A (GRIFFIN ARBALEST CUSTOM),downloaded,HG 1_144 BLACK KNIGHT SQUAD RUD-RO.A (GRIFFIN ARBALEST CUSTOM)__c726510399.jpg,dalong,Black Knight Squad Rud-ro.A (Griffin Arbalest Custom),https://www.dalong.net/reviews/hg/h247/h247_p_e.htm,https://www.dalong.net/reviews/hg/h247/p/h247.jpg,exact,5c20f84ceeaa12ed642f7247cbd9969d72b6b6bee3e3ef753cc293be0845b707,1200,750,
HG 1/144 DESTROY GUNDAM,downloaded,HG 1_144 DESTROY GUNDAM__ed5c2eab98.jpg,dalong,Destroy Gundam,https://www.dalong.net/reviews/hg/h246/h246_p_e.htm,https://www.dalong.net/reviews/hg/h246/p/h246.jpg,exact,abd9ab24d8ff09cb7d98f282ef64f62ff10f8d6d157a35beafd526579def9376,1200,806,
HG 1/144 GEARA DOGA (AXIS SHOCK IMAGE COLOR),downloaded,HG 1_144 GEARA DOGA (AXIS SHOCK IMAGE COLOR)__ffc06f3a58.jpg,gunpla_hobby,GEARA DOGA (AXIS SHOCK IMAGE COLOR),https://gunpla-hobby.com/gunpla/hg-1-144-hg-1-144-96ded4,https://tshop.r10s.jp/zootrope/cabinet/07655638/imgrc0187337957.jpg,official_title_release_month,30800b72a49afe2a9d007ad5148b71bda47e118aa3140f64ee2f65f233c76580,1500,928,
HG 1/144 BLACK KNIGHT SQUAD SHI-VE.A,downloaded,HG 1_144 BLACK KNIGHT SQUAD SHI-VE.A__89d80e3016.jpg,dalong,Black Knight Squad Shi-ve.A,https://www.dalong.net/reviews/hg/h245/h245_p_e.htm,https://www.dalong.net/reviews/hg/h245/p/h245.jpg,exact,1fa811790db7afe76821924dc9d2a90af48b7318312d3b6d884048b32f8d9d81,1200,753,
HG 1/144 G-LINE STANDARD ARMOR,downloaded,HG 1_144 G-LINE STANDARD ARMOR__3c8a9d7849.jpg,gunpla_hangar,RX-81ST G-Line Standard Armor,https://gunplahangar.com/kits/hguc-rx-81st-g-line-standard-armor,https://gunplahangar.com/img/kits/hguc-rx-81st-g-line-standard-armor/box-art-800.jpg,source_model_code_hangar_exact,9920b9cea2e40680060de09948dffb608c47f6bf7f199055811528f02a51ecb6,800,510,
HG 1/144 IMMORTAL JUSTICE GUNDAM,downloaded,HG 1_144 IMMORTAL JUSTICE GUNDAM__f78ef64e5f.jpg,dalong,Immortal Justice Gundam,https://www.dalong.net/reviews/hg/h244/h244_p_e.htm,https://www.dalong.net/reviews/hg/h244/p/h244.jpg,exact,230c18255b7fe5f54cecdaec4e559dd6e4590b7f99c7aff4f10d4ad33c67b900,1200,750,
HG 1/144 GUNDAM PERFECT STRIKE FREEDOM ROUGE,downloaded,HG 1_144 GUNDAM PERFECT STRIKE FREEDOM ROUGE__0b7598a7f2.jpg,dalong,HG Gundam Perfect Strike Freedom Rouge,https://www.dalong.net/reviews/bf/gbt08/gbt08_p_e.htm,https://www.dalong.net/reviews/bf/gbt08/p/gbt08.jpg,exact,e65855ce4532b454325d21beee714afa97fbd2fd6f6d8514e806f70d3fa820d7,1200,729,
HG 1/144 TYPHOEUS GUNDAM CHIMERA,downloaded,HG 1_144 TYPHOEUS GUNDAM CHIMERA__cfd260d9e0.jpg,dalong,HG Typhoeus Gundam Chimera,https://www.dalong.net/reviews/bf/gbt07/gbt07_p_e.htm,https://www.dalong.net/reviews/bf/gbt07/p/gbt07.jpg,exact,49e688b0a1fc6c10082c94fe0b644eea9909692cb5a1bb10105c6651f45a0924,1200,954,
HG 1/144 PLUTINE GUNDAM,downloaded,HG 1_144 PLUTINE GUNDAM__98410271bf.jpg,dalong,HG Plutine Gundam,https://www.dalong.net/reviews/bf/gbt06/gbt06_p_e.htm,https://www.dalong.net/reviews/bf/gbt06/p/gbt06.jpg,exact,e1b73974543cf30220ed215448481a824dcaf7d482464ad819bcc85d3cf0ecfd,1200,752,
HG 1/144 GUNDAM 00 DIVER ARC,downloaded,HG 1_144 GUNDAM 00 DIVER ARC__e16082b9ef.jpg,dalong,HG Gundam OO Diver Arc,https://www.dalong.net/reviews/bf/gbt05/gbt05_p_e.htm,https://www.dalong.net/reviews/bf/gbt05/p/gbt05.jpg,exact,dcca9e99f46e190ecb2041b938995471381671c3da6b4e6dc0b617d73d3bc9b4,1200,756,
HG 1/144 GUNDAM LFRITH ANAVATA,downloaded,HG 1_144 GUNDAM LFRITH ANAVATA__db5c62ed32.jpg,gunpla_hobby,GUNDAM LFRITH ANAVATA,https://gunpla-hobby.com/gunpla/hg-1-144-1-144-69bd2b,https://thumbnail.image.rakuten.co.jp/@0_mall/hsalpha/cabinet/t9/4573102660268-bn.jpg,official_title_release_month,68ad9c3b14f2bdb9ee2548c1e8e75e604f898c24a0b6db86f18009ada73042ec,1800,1135,
HG 1/144 GM (SHOULDER CANNON / MISSILE POD),downloaded,HG 1_144 GM (SHOULDER CANNON _ MISSILE POD)__d6eeb73c7c.jpg,dalong,GM (Shoulder Cannon/Missile Pod),https://www.dalong.net/reviews/hg/ho27/ho27_p_e.htm,https://www.dalong.net/reviews/hg/ho27/p/ho27.jpg,exact,a10c4c169e3a2349011ce8f19d957c7cad39107a5b0cd8eb053b50c37602c4c2,1200,753,
HG 1/144 SHIN BURNING GUNDAM,downloaded,HG 1_144 SHIN BURNING GUNDAM__ad9df9e670.jpg,dalong,HG Shin Burning Gundam,https://www.dalong.net/reviews/bf/gbt04/gbt04_p_e.htm,https://www.dalong.net/reviews/bf/gbt04/p/gbt04.jpg,exact,9945c306b43f0406a5fd539e7ad0665fdcb2757f1153b9ddb22d831fc7abc89a,1200,752,
HG 1/144 THE GUNDAM BASE LIMITED BUILD STRIKE GALAXY COSMOS [PLAVSKY PARTICLE CLEAR],downloaded,HG 1_144 THE GUNDAM BASE LIMITED BUILD STRIKE GALAXY COSMOS [PLAVSKY PARTICLE CLEAR]__7bee7d9e49.jpg,gunpla_hobby,THE GUNDAM BASE LIMITED BUILD STRIKE GALAXY COSMOS [PLAVSKY PARTICLE CLEAR],https://gunpla-hobby.com/gunpla/hg-1-144-hg-1-144-002c58,https://thumbnail.image.rakuten.co.jp/@0_mall/kobaco-003/cabinet/20240605-1/b0ckvh2s7q.jpg,official_title_release_month,32834b2080796dcc9c1768f23bbbc652c3f5cfde87deadfaf37e3a89e10467b2,350,350,
HG 1/144 NARRATIVE GUNDAM C-PACKS [AWAKENING IMAGE COLOR],not_found,,,,,,,,,,bandai_manual: NARRATIVE GUNDAM C-PACKS | dalong: Narrative Gundam C-Packs | gunpla_hobby: NARRATIVE GUNDAM C-PACKS
HG 1/144 GUNDAM SCHWARZETTE,downloaded,HG 1_144 GUNDAM SCHWARZETTE__ea3d96fd92.jpg,dalong,Gundam Schwarzette,https://www.dalong.net/reviews/hg/wmh25/wmh25_p_e.htm,https://www.dalong.net/reviews/hg/wmh25/p/wmh25.jpg,exact,0142d4d854334be0e5097c5f4358c0ea10ebadd9a4241cb167338ca1476b00e6,1200,765,
HG 1/144 GUNDAM LFRITH JIU,downloaded,HG 1_144 GUNDAM LFRITH JIU__4546831787.jpg,gunpla_hangar,XGF-01［Ⅱ3］ Gundam Lfrith Jiu,https://gunplahangar.com/kits/hgtwfm-xgf-013-gundam-lfrith-jiu,https://gunplahangar.com/img/kits/hgtwfm-xgf-013-gundam-lfrith-jiu/box-art-800.jpg,source_model_code_hangar_exact,9c858326c8f87248c34984572a51d6a525ae14ae9b8e1cb90baa9fd2e9df6120,800,505,
HG 1/144 GUNDVÖLVA,downloaded,HG 1_144 GUNDVÖLVA__270829db25.jpg,dalong,Gundvolva,https://www.dalong.net/reviews/hg/wmh24/wmh24_p_e.htm,https://www.dalong.net/reviews/hg/wmh24/p/wmh24.jpg,exact,a7a9d3888a4a440b8219e3a140e1a10aae9050c8be3c24da472633c7dcbae022,1191,759,
HG 1/144 GUNCANNON (CUCURUZ DOAN'S ISLAND Ver.),downloaded,HG 1_144 GUNCANNON (CUCURUZ DOAN'S ISLAND Ver.)__d581c05872.jpg,gunpla_hangar,RX-77-02 Guncannon (Cucuruz Doan's Island Ver.),https://gunplahangar.com/kits/hgcdi-rx-77-02-guncannon-cucuruz-doans-island-ver,https://gunplahangar.com/img/kits/hgcdi-rx-77-02-guncannon-cucuruz-doans-island-ver/box-art-800.jpg,source_model_code_cross_source,0f543b692e51eefb4370e220a9b1ed31adfbc481cecbc16746040c0764a8f64b,800,504,
HG 1/144 VICTORY TWO ASSAULT BUSTER GUNDAM [CLEAR COLOR],not_found,,,,,,,,,,gunpla_gallery: LM314V23/24 Victory Two Assault-Buster Gundam | bandai_manual: V2 ASSAULT BUSTER GUNDAM | dalong: V2 Assault Buster Gundam
